ID,Name,Epoch,a,e,i,w,Node,M,q,Q,P,H,MOID,ref,class,ID2,Name2
2013,YT102,57400,1.01293831,0.208945164,12.7666807,286.0154870,278.4085748,276.1103597,0.8013,1.22,1.02,25.00,0.031683,11,APO,2013,YT102
2013,YU102,57400,1.68631328,0.397932797,4.1718734,174.5792070,284.3414510,334.6619286,1.0153,2.36,2.19,26.50,0.032357,5,APO,2013,YU102
2013,YV102,56658,1.33187987,0.485358428,1.8896436,112.9005368,80.0896423,322.0443042,0.6854,1.98,1.54,25.50,0.013104,6,APO,2013,YV102
2013,YW102,57400,0.88168376,0.405815649,12.3467118,217.0586295,93.8577609,283.7303380,0.5239,1.24,0.83,23.60,0.047902,4,ATE,2013,YW102
2013,YX102,56658,1.38915250,0.432388313,9.3852796,285.0151480,94.0936310,36.7420623,0.7885,1.99,1.64,25.30,0.012757,5,APO,2013,YX102
2013,YY102,57400,1.87301346,0.462587060,8.7834398,348.5329973,105.4854179,288.4180591,1.0066,2.74,2.56,23.50,0.027843,8,APO,2013,YY102
2013,YD110,57400,1.37749471,0.123649873,6.2403368,271.7707494,267.6311613,26.9988764,1.2072,1.55,1.62,22.40,0.240338,10,AMO,2013,YD110
2013,YO139,56663,1.33471789,0.508216667,30.4967185,203.5302626,101.5109318,120.4340710,0.6564,2.01,1.54,20.10,0.328123,5,APO,2013,YO139
2013,YP139,57400,2.40334033,0.682924349,0.8166457,83.3523124,292.3458956,208.5201330,0.7620,4.04,3.73,21.60,0.003944,8,APO,2013,YP139
2013,YK148,57400,2.14174454,0.885714463,17.6951812,11.6196545,12.1529155,246.5038398,0.2448,4.04,3.13,18.50,0.199375,21,APO,2013,YK148
2014,AA,56658,1.16157091,0.210903386,1.4109468,52.3157504,101.6130147,324.0051880,0.9166,1.41,1.25,30.90,0.000000,9,APO,2014,AA
2014,AB,57400,1.67957158,0.282099948,25.4184497,41.3753768,98.2551305,308.4888135,1.2058,2.15,2.18,21.00,0.275148,11,AMO,2014,AB
2014,AC,57400,3.22127994,0.678329971,13.2940838,56.7043734,86.4983684,121.6571311,1.0362,5.41,5.78,21.00,0.154641,15,AMO,2014,AC
2014,AE5,57400,1.53495617,0.351013888,2.5665308,341.5564361,101.0995216,31.9866342,0.9962,2.07,1.90,25.50,0.016604,7,APO,2014,AE5
2014,AF5,57400,1.56724322,0.519202497,6.4141309,288.7106156,100.6562238,35.8620154,0.7535,2.38,1.96,28.80,0.000571,3,APO,2014,AF5
2014,AG5,57400,1.13446873,0.033885331,9.3338370,267.8495219,101.9117569,329.0148617,1.0960,1.17,1.21,22.50,0.111071,6,AMO,2014,AG5
2014,AB16,57400,1.78092082,0.505744578,3.3359335,301.5753068,103.5048583,324.7583181,0.8802,2.68,2.38,25.50,0.011427,5,APO,2014,AB16
2014,AC16,57400,2.32315130,0.448118145,26.3019559,327.8648845,117.2512117,216.5057830,1.2821,3.36,3.54,20.20,0.339801,12,AMO,2014,AC16
2014,AD16,57400,1.40464466,0.368942591,0.3428754,27.3275633,130.6355318,51.7638044,0.8864,1.92,1.66,27.40,0.002293,6,APO,2014,AD16
2014,AE16,57400,1.62448181,0.323022598,1.9403398,168.5505982,278.4029064,0.2214069,1.0997,2.15,2.07,24.20,0.115822,8,AMO,2014,AE16
2014,AF16,57400,1.79238209,0.482431588,3.0940420,214.0611546,287.9314113,291.2596993,0.9277,2.66,2.40,25.10,0.000265,7,APO,2014,AF16
2014,AG16,57400,1.66043468,0.411020790,4.2847819,118.4084528,308.2586711,355.6509895,0.9780,2.34,2.14,22.70,0.049314,19,APO,2014,AG16
2014,AY16,56666,2.56149403,0.616036081,4.3221683,144.7337379,263.1422949,11.1572157,0.9835,4.14,4.10,23.50,0.026978,11,APO,2014,AY16
2014,AZ16,57400,1.20282726,0.267899585,12.9738603,272.4105457,291.2473819,123.3379476,0.8806,1.53,1.32,24.10,0.055216,12,APO,2014,AZ16
2014,AA17,57400,2.18106831,0.638868358,47.4277794,268.1236583,289.3898061,202.3360753,0.7877,3.57,3.22,20.20,0.207627,24,APO,2014,AA17
2014,AB17,57400,1.95041130,0.599647015,5.6941020,33.7173327,143.6056695,248.6230301,0.7809,3.12,2.72,23.00,0.046854,10,APO,2014,AB17
2014,AD17,57400,2.09703647,0.429846120,8.8590068,177.7516331,291.2313517,242.8955433,1.1956,3.00,3.04,20.10,0.212267,22,AMO,2014,AD17
2014,AY28,57400,1.42535033,0.282600402,5.7086152,22.6117511,169.6118591,18.2755854,1.0225,1.83,1.70,21.80,0.036277,59,AMO,2014,AY28
2014,AB29,57400,2.18055862,0.412532313,20.8811448,114.8231938,313.3994128,241.6234016,1.2810,3.08,3.22,20.70,0.422066,12,AMO,2014,AB29
2014,AE29,57400,0.90712161,0.158298052,4.8566197,137.8935134,103.1317151,359.1929956,0.7635,1.05,0.86,27.40,0.010344,4,ATE,2014,AE29
2014,AL29,57400,2.56877377,0.501343480,38.3136894,15.9794800,114.3047487,166.9230482,1.2809,3.86,4.12,20.20,0.310286,15,AMO,2014,AL29
2014,AM29,57400,2.58124898,0.633078744,1.6432289,19.0922031,124.5466358,168.1087635,0.9471,4.22,4.15,25.20,0.003014,8,APO,2014,AM29
2014,AW32,57400,1.04194826,0.258734800,17.8412062,272.8753667,290.1947861,255.2768793,0.7724,1.31,1.06,27.50,0.001134,5,APO,2014,AW32
2014,AY32,57400,2.29881343,0.568830934,2.6616602,341.1922984,105.7319299,212.4187486,0.9912,3.61,3.49,26.60,0.013843,4,APO,2014,AY32
2014,AZ32,57400,1.90156443,0.483871554,1.5859906,198.0907434,291.7125071,269.2671083,0.9815,2.82,2.62,26.00,0.004444,8,APO,2014,AZ32
2014,AA33,57400,2.89009638,0.662046928,20.0729006,86.5915060,104.0869891,129.9971991,0.9767,4.80,4.91,19.30,0.265649,37,APO,2014,AA33
2014,AB33,56670,2.81024928,0.636646118,3.3657198,326.8189198,115.9126937,5.4161308,1.0211,4.60,4.71,24.70,0.047673,8,AMO,2014,AB33
2014,AC33,57400,1.68971251,0.399092611,4.2074168,178.3767142,289.3502865,330.1571895,1.0154,2.36,2.20,25.50,0.031996,6,APO,2014,AC33
2014,AD33,57400,1.88301676,0.700427992,38.1956924,74.3776405,297.6600939,301.3727081,0.5641,3.20,2.58,22.00,0.114611,9,APO,2014,AD33
2014,AF33,57400,1.53362829,0.289187093,25.2527811,308.0523762,120.1644601,44.9858359,1.0901,1.98,1.90,22.50,0.190185,8,AMO,2014,AF33
2014,AQ46,57400,2.41493324,0.532307007,24.5953289,322.8794592,108.7148760,195.5098128,1.1294,3.70,3.75,20.10,0.205990,12,AMO,2014,AQ46
2014,AR46,57400,1.64080846,0.210154140,22.0433976,284.0320264,288.7330100,275.9508135,1.2960,1.99,2.10,19.20,0.413511,34,AMO,2014,AR46
2014,AE51,57400,2.46663848,0.625820087,9.8513954,214.8489637,295.2681398,178.6551138,0.9230,4.01,3.87,25.50,0.004509,5,APO,2014,AE51
2014,AF51,57400,1.78619382,0.429582430,2.7916221,330.0933326,237.7843681,256.1077093,1.0189,2.55,2.39,20.40,0.023244,30,AMO,2014,AF51
2014,AG51,57400,1.87563218,0.590398220,0.0903553,261.3989429,141.5332815,297.8730529,0.7683,2.98,2.57,29.90,0.000321,3,APO,2014,AG51
2014,AJ51,56669,1.69849087,0.399617071,17.0805289,2.3859781,113.5981290,359.6993699,1.0197,2.38,2.21,24.10,0.036401,6,AMO,2014,AJ51
2014,AK51,57400,2.92351177,0.666670594,2.2879745,348.3058601,105.4493768,146.9741877,0.9745,4.87,5.00,26.60,0.000345,3,APO,2014,AK51
2014,AM51,57400,1.61173673,0.384018034,7.1505804,350.9850163,114.1581503,355.2854387,0.9928,2.23,2.05,24.90,0.012055,4,APO,2014,AM51
2014,AN51,57400,1.42511419,0.557208090,9.9262929,14.1755833,339.1235471,109.6377801,0.6310,2.22,1.70,20.50,0.165023,6,APO,2014,AN51
2014,AT51,57400,1.56620691,0.576400177,2.7823780,129.1928589,259.2221783,33.1161054,0.6634,2.47,1.96,22.20,0.025786,16,APO,2014,AT51
2014,AZ51,57400,2.02352378,0.365141223,30.1255453,171.1232308,299.5187377,241.2730683,1.2847,2.76,2.88,19.40,0.303932,12,AMO,2014,AZ51
2014,AA53,57400,2.37346211,0.673032681,12.4800505,344.9073698,23.8306543,211.4251884,0.7760,3.97,3.66,19.80,0.142307,12,APO,2014,AA53
2014,AB55,57400,2.36421882,0.488501702,16.6512016,189.3171772,347.0381834,173.5865789,1.2093,3.52,3.64,18.40,0.218229,37,AMO,2014,AB55
2014,BP,57400,1.05458251,0.312561813,8.5218716,74.4482528,300.8298601,5.6839504,0.7250,1.38,1.08,25.10,0.022205,4,APO,2014,BP
2014,BQ,57400,2.99548986,0.648441215,5.6430787,188.1569993,293.3582552,137.0850015,1.0531,4.94,5.18,24.50,0.070193,11,AMO,2014,BQ
2014,BR,56681,1.64256526,0.353142300,6.3336260,359.3709642,119.0741080,2.4431861,1.0625,2.22,2.11,25.70,0.078603,4,AMO,2014,BR
2014,BS,57400,1.25764975,0.176077338,10.8324186,188.5746838,299.3087469,139.5545529,1.0362,1.48,1.41,26.30,0.053528,5,AMO,2014,BS
2014,BT,57400,1.82152429,0.402262869,13.2714456,339.0433220,121.4001804,297.6538831,1.0888,2.55,2.46,24.20,0.117967,5,AMO,2014,BT
2014,BW2,57400,1.88530974,0.477624010,16.5460398,26.4575604,163.3164270,245.1663497,0.9848,2.79,2.59,19.90,0.024219,46,APO,2014,BW2
2014,BX2,57400,2.21454080,0.760728602,2.2449867,99.8699431,135.8834998,193.5199948,0.5299,3.90,3.30,21.90,0.003875,10,APO,2014,BX2
2014,BY2,57400,3.21339335,0.629572236,7.8358932,237.4698194,258.7696847,118.3974139,1.1903,5.24,5.76,21.10,0.237849,11,AMO,2014,BY2
2014,BZ2,57400,1.13849116,0.552558293,0.6044454,96.0619497,138.3925514,177.6328320,0.5094,1.77,1.21,25.50,0.002626,6,APO,2014,BZ2
2014,BA3,57400,0.93940597,0.074597088,2.2594079,332.6342945,299.9441427,273.6509071,0.8693,1.01,0.91,28.20,0.010081,16,ATE,2014,BA3
2014,BB3,57400,1.95444990,0.435068214,0.8261676,56.1485571,95.2831559,249.6468364,1.1041,2.80,2.73,23.80,0.115804,18,AMO,2014,BB3
2014,BE3,56681,1.78989664,0.435769329,14.9504696,9.7901078,115.7968374,357.8659242,1.0099,2.57,2.39,23.90,0.030108,5,APO,2014,BE3
2014,BF3,57400,1.38153765,0.106630710,23.5992008,349.8973622,119.5503929,75.8476303,1.2342,1.53,1.62,21.10,0.251941,12,AMO,2014,BF3
2014,BG3,57400,1.29290030,0.432383177,15.7923306,131.1315313,120.3276425,37.4879709,0.7339,1.85,1.47,21.10,0.135206,12,APO,2014,BG3
2014,BH3,57400,1.70865672,0.272426873,42.8521436,346.1150173,127.4751639,322.8509813,1.2432,2.17,2.23,20.10,0.265514,18,AMO,2014,BH3
2014,BJ3,57400,1.87122838,0.356368800,9.6206937,176.4314902,304.6790238,279.0438726,1.2044,2.54,2.56,22.40,0.220350,11,AMO,2014,BJ3
2014,BK3,57400,1.65931956,0.412270454,9.8018180,132.8392379,304.3027932,351.2518998,0.9752,2.34,2.14,24.50,0.057854,7,APO,2014,BK3
2014,BP8,57400,1.19343508,0.236659072,13.4550219,236.5943310,304.3500859,146.8342902,0.9110,1.48,1.30,27.30,0.009742,8,APO,2014,BP8
2014,BQ8,57400,1.72220980,0.369849078,24.2038164,41.1059851,129.7172634,295.4958935,1.0853,2.36,2.26,21.50,0.160685,15,AMO,2014,BQ8
2014,BR8,57400,1.21985739,0.239076410,17.1442761,114.2858986,304.8071398,207.5258252,0.9282,1.51,1.35,21.70,0.052455,24,APO,2014,BR8
2014,BT8,57400,0.98553373,0.093530789,12.5278575,264.1050942,121.7152403,90.8151988,0.8934,1.08,0.98,25.00,0.002065,7,ATE,2014,BT8
2014,BF25,57400,2.04868417,0.578299997,5.5227388,119.2961889,304.3096678,257.0569783,0.8639,3.23,2.93,25.40,0.019900,8,APO,2014,BF25
2014,BG25,57400,0.89743853,0.245254855,9.8943540,218.5766652,124.6591932,234.9154592,0.6773,1.12,0.85,25.30,0.037644,7,ATE,2014,BG25
2014,BH25,57400,2.65358136,0.687282408,9.5850867,283.4641999,137.5967998,175.1083707,0.8298,4.48,4.32,21.60,0.064118,16,APO,2014,BH25
2014,BJ25,57400,2.08825419,0.485017955,4.1359893,14.9620038,126.9867947,229.5834017,1.0754,3.10,3.02,24.40,0.090541,15,AMO,2014,BJ25
2014,BK25,57400,1.50929329,0.444604378,7.8289249,62.2128125,126.0801682,356.6911626,0.8383,2.18,1.85,27.50,0.007083,5,APO,2014,BK25
2014,BL25,56686,2.03822202,0.452605951,16.1730057,348.6024062,126.2130131,4.7538546,1.1157,2.96,2.91,23.80,0.135892,7,AMO,2014,BL25
2014,BM25,57400,1.49378767,0.361548405,3.5883315,211.6216458,307.0773886,12.2285743,0.9537,2.03,1.83,28.10,0.003195,6,APO,2014,BM25
2014,BS32,57400,1.57628492,0.217033249,11.6461451,271.2474156,334.9795269,248.6928591,1.2342,1.92,1.98,18.70,0.313685,26,AMO,2014,BS32
2014,BT32,56682,1.11866073,0.142276316,8.4406778,267.1719930,117.7417990,82.1942976,0.9595,1.28,1.18,25.00,0.052583,3,APO,2014,BT32
2014,BU32,57400,1.77804962,0.405046839,4.4410710,353.1154556,132.7391602,298.3782397,1.0579,2.50,2.37,25.60,0.073551,7,AMO,2014,BU32
2014,BW32,57400,0.82018011,0.288887408,0.9335560,156.4808593,123.5725401,96.6418208,0.5832,1.06,0.74,26.60,0.003129,15,ATE,2014,BW32
2014,BX32,57400,1.27488161,0.349866210,12.5766359,311.1144134,309.8809821,34.9837343,0.8288,1.72,1.44,21.50,0.071334,14,APO,2014,BX32
2014,BY32,57400,1.60480872,0.350417606,39.7347118,207.6804607,134.7932045,111.4645533,1.0425,2.17,2.03,19.40,0.057761,16,AMO,2014,BY32
2014,BA33,57400,0.94461463,0.343501092,39.3765431,154.0975040,122.5097752,278.4682235,0.6201,1.27,0.92,21.90,0.203711,12,ATE,2014,BA33
2014,BC33,57400,2.19940102,0.485348778,4.9331312,139.7286578,325.2308411,223.8216029,1.1319,3.27,3.26,23.70,0.158774,8,AMO,2014,BC33
2014,BD33,57400,2.74534044,0.727641625,65.9823843,237.4263056,141.4936359,182.8875292,0.7477,4.74,4.55,17.20,0.078194,12,APO,2014,BD33
2014,BO43,57400,1.44183583,0.183358280,27.6541036,311.7994964,124.3910475,86.1913419,1.1775,1.71,1.73,23.00,0.248448,6,AMO,2014,BO43
2014,BP43,57400,1.11897267,0.240441458,3.2659110,87.0740293,127.0233221,176.6345066,0.8499,1.39,1.18,26.50,0.011236,7,APO,2014,BP43
2014,BQ43,57400,1.83704028,0.570672714,4.7671116,280.2015105,292.3396576,258.6090327,0.7887,2.89,2.49,23.10,0.017537,12,APO,2014,BQ43
2014,BR43,57400,1.96584201,0.440214596,4.7101800,284.3903383,275.5603694,228.4513216,1.1004,2.83,2.76,21.50,0.127369,33,AMO,2014,BR43
2014,BS43,56689,1.36601462,0.549193102,41.1651259,115.3801273,127.8619222,315.4799566,0.6158,2.12,1.60,21.30,0.177026,11,APO,2014,BS43
2014,BT43,57400,1.81143980,0.517043647,2.3139573,267.6031501,283.3759180,268.7130330,0.8748,2.75,2.44,25.70,0.025187,9,APO,2014,BT43
2014,BU43,57400,0.74151539,0.406516867,6.7803371,341.0434278,312.8305871,233.5741546,0.4401,1.04,0.64,26.60,0.008752,5,ATE,2014,BU43
2014,BV43,56686,1.60719432,0.307482044,13.7868722,329.0936853,117.7637092,22.1302698,1.1130,2.10,2.04,23.70,0.153109,3,AMO,2014,BV43
2014,BX43,56684,2.37862523,0.670610878,2.8180384,81.4542521,113.7480321,347.7823884,0.7835,3.97,3.67,25.90,0.017097,4,APO,2014,BX43
2014,BY43,56687,1.06038443,0.114484190,37.4354622,266.1220375,309.6617360,286.7780189,0.9390,1.18,1.09,25.20,0.037154,7,APO,2014,BY43
2014,BR57,57400,1.35783553,0.398696174,3.8545786,237.1548179,341.2261605,40.5840024,0.8165,1.90,1.58,23.90,0.011263,30,APO,2014,BR57
2014,BS57,56687,1.27817561,0.577238159,12.7098688,113.3104024,125.1710029,318.7589980,0.5404,2.02,1.45,25.40,0.035074,4,APO,2014,BS57
2014,BT57,56687,1.49373927,0.314701832,36.1644075,342.3196398,127.0032853,10.2656438,1.0237,1.96,1.83,24.20,0.050278,4,AMO,2014,BT57
2014,BW57,57400,2.13647285,0.533255702,5.4041407,85.8817785,108.1872699,207.3410829,0.9972,3.28,3.12,22.10,0.089804,19,APO,2014,BW57
2014,BX57,57400,1.45638481,0.330562585,4.7262976,150.5575650,316.9573503,50.9915544,0.9750,1.94,1.76,26.50,0.013156,7,APO,2014,BX57
2014,BV59,56686,1.36336234,0.152269847,15.4807159,314.4390751,118.2935492,43.5558421,1.1558,1.57,1.59,23.80,0.207241,3,AMO,2014,BV59
2014,BG60,57400,3.02916907,0.613178400,8.6121544,243.7360456,295.5252563,129.7443836,1.1717,4.89,5.27,20.10,0.226255,21,AMO,2014,BG60
2014,BL62,57400,1.32807819,0.128229175,16.0063823,206.2313439,308.5006512,76.9586132,1.1578,1.50,1.53,22.90,0.182930,8,AMO,2014,BL62
2014,BM62,57400,1.62552062,0.437043948,1.7156156,225.6794879,306.3401324,322.9467234,0.9151,2.34,2.07,25.30,0.002865,3,APO,2014,BM62
2014,BE63,56693,2.11552214,0.645721959,8.5930678,359.4934151,182.0031315,347.9798873,0.7495,3.48,3.08,23.20,0.133268,5,APO,2014,BE63
2014,CE,57400,1.37018280,0.457608713,6.0421363,281.1366752,133.0867648,108.3899468,0.7432,2.00,1.60,26.90,0.002467,11,APO,2014,CE
2014,CQ,56695,1.74081371,0.364987835,36.4067140,1.3848105,133.6435130,0.4875877,1.1054,2.38,2.30,22.90,0.119893,9,AMO,2014,CQ
2014,CR,57400,2.14310257,0.583009126,4.0425283,60.6216157,137.8894773,206.0921120,0.8937,3.39,3.14,22.50,0.021089,20,APO,2014,CR
2014,CS,57400,2.29424849,0.437358428,6.8014802,264.5216774,308.2490202,166.6206427,1.2908,3.30,3.48,19.70,0.314897,11,AMO,2014,CS
2014,CZ2,57400,2.33617475,0.634516800,13.7558145,111.5092647,123.8860751,165.8286298,0.8538,3.82,3.57,20.70,0.051893,19,APO,2014,CZ2
2014,CA3,57400,1.38281515,0.270464787,9.4840459,53.1618816,123.0240024,44.6477317,1.0088,1.76,1.63,24.20,0.081402,9,APO,2014,CA3
2014,CB3,57400,1.30017994,0.264061247,10.0365226,223.4506187,318.2613908,82.6480766,0.9569,1.64,1.48,26.10,0.021322,6,APO,2014,CB3
2014,CY4,57400,2.65128350,0.819187671,15.0157447,289.2440937,126.8029038,173.9328673,0.4794,4.82,4.32,21.10,0.041329,19,APO,2014,CY4
2014,CA13,57400,0.91883224,0.251157454,21.9197914,129.8113432,138.2973769,322.9187247,0.6881,1.15,0.88,25.50,0.033004,3,ATE,2014,CA13
2014,CB13,57400,1.82734732,0.436291890,0.4298791,183.3784064,332.8721715,274.9243197,1.0301,2.62,2.47,26.30,0.039919,3,AMO,2014,CB13
2014,CD13,57400,2.20562003,0.756194815,6.8820629,284.3478984,332.4395851,192.1589707,0.5377,3.87,3.28,21.30,0.021964,13,APO,2014,CD13
2014,CE13,57400,0.85073390,0.570406887,5.4459222,312.6007405,334.9525538,67.8065419,0.3655,1.34,0.78,24.00,0.007651,4,ATE,2014,CE13
2014,CF13,57400,1.02161778,0.293930515,24.6854746,73.6644657,323.0865841,20.0785615,0.7213,1.32,1.03,25.00,0.024590,7,APO,2014,CF13
2014,CG13,57400,1.14866611,0.124739473,21.8873506,119.1537096,327.8202829,244.3221886,1.0054,1.29,1.23,22.40,0.075584,22,APO,2014,CG13
2014,CH13,56699,1.14294636,0.155077911,3.6219811,115.8221343,110.6326811,292.7631209,0.9657,1.32,1.22,24.40,0.013220,3,APO,2014,CH13
2014,CJ13,57400,1.47834670,0.291200888,36.0799354,164.7857541,322.3403380,33.2187699,1.0479,1.91,1.80,23.10,0.068957,8,AMO,2014,CJ13
2014,CM13,57400,1.86676967,0.655550443,9.6128310,77.8065864,335.8815571,293.7106348,0.6430,3.09,2.55,22.00,0.021938,17,APO,2014,CM13
2014,CN13,57400,2.65133878,0.608177664,12.9467432,43.1079942,136.6965817,152.1387843,1.0389,4.26,4.32,24.10,0.113244,6,AMO,2014,CN13
2014,CP13,57400,1.89137766,0.466630409,4.2565676,317.6555977,226.0680127,251.4440409,1.0088,2.77,2.60,23.10,0.038048,13,APO,2014,CP13
2014,CQ13,57400,2.80471804,0.581001552,3.3920026,32.6803093,125.7813807,144.5023444,1.1752,4.43,4.70,22.80,0.187933,15,AMO,2014,CQ13
2014,CR13,57400,1.48487282,0.460870854,7.4578728,292.4405834,141.7072720,47.8932587,0.8005,2.17,1.81,25.70,0.002658,15,APO,2014,CR13
2014,CS13,57400,1.25534028,0.326856155,0.6133726,14.3903361,58.5523455,169.9929029,0.8450,1.67,1.41,24.00,0.008711,14,APO,2014,CS13
2014,CT13,57400,2.47813049,0.581786091,15.8598615,163.2320357,326.8671727,179.9751942,1.0364,3.92,3.90,24.40,0.061850,7,AMO,2014,CT13
2014,CU13,57400,2.15204398,0.674352128,5.9475388,249.7079856,356.2434865,196.2122891,0.7008,3.60,3.16,21.90,0.008349,36,APO,2014,CU13
2014,CF14,57400,1.99835333,0.587856267,29.4192398,334.8690860,241.9817762,225.9737919,0.8236,3.17,2.82,18.10,0.152291,25,APO,2014,CF14
2014,CG14,57400,2.26506923,0.445267467,45.8173377,124.0383107,326.8919923,225.6191045,1.2565,3.27,3.41,19.10,0.425731,14,AMO,2014,CG14
2014,CH14,57400,2.44405113,0.471532592,10.4043394,297.6783417,143.6201178,209.3868739,1.2916,3.60,3.82,19.50,0.353201,10,AMO,2014,CH14
2014,CJ14,57400,1.47368715,0.218306298,11.2488552,53.2972855,151.3283187,346.6380541,1.1520,1.80,1.79,21.00,0.202102,30,AMO,2014,CJ14
2014,CX14,57400,2.01116215,0.425107883,2.7863126,1.2359390,134.3060100,238.0563736,1.1562,2.87,2.85,20.30,0.170271,10,AMO,2014,CX14
2014,DA,57400,1.50585606,0.484594515,2.4643158,110.1843373,313.6852033,42.8031267,0.7761,2.24,1.85,22.70,0.000193,20,APO,2014,DA
2014,DB,56708,1.35270083,0.487967903,43.2156184,270.1090059,149.1714730,37.4728803,0.6926,2.01,1.57,23.50,0.017191,6,APO,2014,DB
2014,DC,57400,2.49778672,0.602986790,1.5319159,341.4538796,152.4238130,176.2896455,0.9917,4.00,3.95,26.70,0.009133,8,APO,2014,DC
2014,DE,56707,0.91933099,0.335034076,19.1107293,197.6272596,146.4735218,152.1185206,0.6113,1.23,0.88,23.50,0.172253,3,ATE,2014,DE
2014,DF,57400,1.57748074,0.184705594,18.1991966,163.7645189,329.4087050,355.4352952,1.2861,1.87,1.98,22.40,0.304068,12,AMO,2014,DF
2014,DG,57400,1.22533909,0.165824849,24.6195088,115.6688054,336.2000645,187.1433020,1.0221,1.43,1.36,24.50,0.116146,10,AMO,2014,DG
2014,DH,57400,0.98654979,0.361300996,1.2385218,284.1838519,109.2145048,52.8378150,0.6301,1.34,0.98,26.60,0.004388,5,ATE,2014,DH
2014,DQ,57400,1.20006127,0.237385806,3.9001358,296.6139675,145.1885973,202.8416741,0.9152,1.48,1.31,24.70,0.013162,10,APO,2014,DQ
2014,DR,56711,1.34038332,0.514700416,12.3029201,238.5298418,141.7994015,73.0909676,0.6505,2.03,1.55,21.20,0.105582,5,APO,2014,DR
2014,DX2,57400,2.64780556,0.513273336,7.0208020,344.4837487,231.4055354,140.8612334,1.2888,4.01,4.31,19.40,0.283112,32,AMO,2014,DX2
2014,DG6,57400,1.50471955,0.255974859,8.1199613,129.6816278,359.8466361,21.3924173,1.1195,1.89,1.85,23.40,0.163511,9,AMO,2014,DG6
2014,DH6,57400,1.27710778,0.314172355,27.7966254,239.4511486,334.3552248,78.3750808,0.8759,1.68,1.44,25.80,0.002762,3,APO,2014,DH6
2014,DN7,57400,1.70593764,0.652794935,23.8961038,110.7136251,145.0497698,273.1513904,0.5923,2.82,2.23,20.70,0.120868,14,APO,2014,DN7
2014,DO7,57400,1.68459967,0.400851151,13.5605472,35.1635341,154.3946037,295.1133181,1.0093,2.36,2.19,23.70,0.060738,13,APO,2014,DO7
2014,DP7,57400,2.13718712,0.487959167,23.1536066,283.2242645,155.3127485,247.2804624,1.0943,3.18,3.12,20.30,0.320110,13,AMO,2014,DP7
2014,DC10,57400,2.84174361,0.658148161,13.4777525,42.1464911,153.1622913,131.0771347,0.9715,4.71,4.79,20.10,0.059218,27,APO,2014,DC10
2014,DD10,57400,3.83553264,0.880899807,12.7012666,15.3094297,18.3437836,105.0044866,0.4568,7.21,7.51,18.80,0.199453,11,APO,2014,DD10
2014,DE10,57400,1.92570052,0.361726307,31.7194077,106.1451358,113.7983958,233.0456082,1.2291,2.62,2.67,18.80,0.420003,36,AMO,2014,DE10
2014,DF10,57400,2.00865535,0.484528539,5.6324491,344.4422906,151.3730831,243.4519768,1.0354,2.98,2.85,25.40,0.052964,6,AMO,2014,DF10
2014,DG10,56712,1.97601435,0.575652334,10.7831906,286.1313659,149.6773268,21.4297441,0.8385,3.11,2.78,23.20,0.057646,4,APO,2014,DG10
2014,DH10,57400,1.70553787,0.374820761,1.4805234,182.1731108,340.9679211,300.6387867,1.0663,2.34,2.23,25.80,0.074351,12,AMO,2014,DH10
2014,DJ10,57400,1.08713136,0.126029606,21.0808185,244.1245805,154.2885698,342.5294371,0.9501,1.22,1.13,23.20,0.002309,7,APO,2014,DJ10
2014,DK10,57400,1.82085123,0.507307860,11.5300078,315.7406488,152.7543282,290.2411963,0.8971,2.74,2.46,27.70,0.001760,10,APO,2014,DK10
2014,DB11,57400,2.97533413,0.608576679,12.1424854,197.5559396,347.2928004,126.8443264,1.1646,4.79,5.13,21.20,0.177141,23,AMO,2014,DB11
2014,DV17,57400,1.74148849,0.273907203,3.4760243,354.8388863,160.3746625,290.2405537,1.2645,2.22,2.30,21.70,0.274501,9,AMO,2014,DV17
2014,DW17,57400,1.13578647,0.332414520,3.6916939,279.5360513,141.8736519,256.0699948,0.7582,1.51,1.21,25.40,0.006115,7,APO,2014,DW17
2014,DP21,57400,2.09702947,0.515678097,0.8476563,134.1496051,24.5316828,221.7524619,1.0156,3.18,3.04,25.80,0.026872,12,APO,2014,DP21
2014,DQ21,56717,1.69672204,0.357878388,54.9293176,297.3514262,135.7204564,37.6127982,1.0895,2.30,2.21,20.90,0.267783,5,AMO,2014,DQ21
2014,DR21,57400,2.00195193,0.478571820,5.7785514,173.2048568,326.1208780,244.0927474,1.0439,2.96,2.83,25.60,0.057742,6,AMO,2014,DR21
